Ano;Codigo;Unidade;Diretoria;Praca;Conta;ContaNiveisSuperiores;ContaDescricao;ContaTipo;ContaEstatisticaFiscal;EstatisticaFiscalContaOrdem;ContaGrupo;GrupoContaOrdem;ContaSubgrupo;SubgrupoContaOrdem;ContaFuncao;ValorDotacao;ValorEmpenhado;ValorLiquidado;ValorPago
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902028;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902028 - MOVIMENTAÇÃO INTERNA DE NUMERÁRIO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a locação de equipamentos e com a mão-de-obra utilizada para a prestação de serviço de movimentação interna de numerário.;1567336.03;1567336.03;1345604.06;1345604.06
2024;423910014;MECIR;DIRAD;42 BELEM-PA;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;12302.0;0.0;0.0;0.0
2024;443910018;MECIR;DIRAD;44 BELO HORIZONTE-MG;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;13517.73;0.0;0.0;0.0
2024;503910013;MECIR;DIRAD;50 CURITIBA-PR;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;22554.0;0.0;0.0;0.0
2024;683910012;MECIR;DIRAD;68 PORTO ALEGRE-RS;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;460.0;460.0;460.0;460.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;177852.0;177852.0;175141.93;175141.93
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902200;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902200 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com condução e passagens realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;18120.0;18120.0;17653.74;17653.74
2024;423910014;MECIR;DIRAD;42 BELEM-PA;393902217;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902217 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com diárias de pessoal realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;13440.0;0.0;0.0;0.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902217;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902217 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com diárias de pessoal realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;132920.0;126954.78;119005.09;119005.09
2024;503910013;MECIR;DIRAD;50 CURITIBA-PR;393902217;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902217 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com diárias de pessoal realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;22400.0;0.0;0.0;0.0
2024;423910014;MECIR;DIRAD;42 BELEM-PA;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;15000.0;12208.59;11059.65;11059.65
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902217;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902217 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com diárias de pessoal realizadas com o serviço de acondicionamento e guarda de numerário, para garantir a segurança, verificação e conferência dos estoques de propriedade do Banco em casas-fortes próprias ou de terceiros.;15084.14;15084.14;14259.77;14259.77
2024;443910018;MECIR;DIRAD;44 BELO HORIZONTE-MG;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;459.0;0.0;0.0;0.0
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393903182;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903182 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;2375.0;2375.0;2185.0;2185.0
2024;763910011;MECIR;DIRAD;76 SAO PAULO-SP;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;69021.0;60481.84;9650.1;9650.1
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;1685102.64;1685102.64;1685102.64;1685102.64
2024;427910010;DESEG;DIRAD;42 BELEM-PA;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;590072.0;526850.0;526850.0;526850.0
2024;507910019;DESEG;DIRAD;50 CURITIBA-PR;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;550000.0;550000.0;550000.0;550000.0
2024;547910017;DESEG;DIRAD;54 FORTALEZA-CE;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;500000.0;500000.0;500000.0;500000.0
2024;687910018;DESEG;DIRAD;68 PORTO ALEGRE-RS;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;250513.05;250513.05;250513.05;250513.05
2024;707910015;DESEG;DIRAD;70 RECIFE-PE;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;271000.0;271000.0;271000.0;271000.0
2024;717910012;DESEG;DIRAD;71 RIO DE JANEIRO-RJ;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;4142929.0;4106878.9;4057114.68;4057114.68
2024;727910019;DESEG;DIRAD;72 SALVADOR-BA;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;493400.0;493400.0;493400.0;493400.0
2024;767910017;DESEG;DIRAD;76 SAO PAULO-SP;393903089;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903089 - ESCOLTA ARMADA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a execução da atividade de escolta armada no transporte de valores, inclusive as despesas com fornecimento de lanche (somente para terceirizados) e combustível.;600000.0;0.0;0.0;0.0
2024;403910010;MECIR;DIRAD;40 BRASILIA-DF;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;209942.33;209942.33;190180.89;190180.89
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;1364393.49;200000.0;145128.74;145128.74
2024;443910018;MECIR;DIRAD;44 BELO HORIZONTE-MG;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;37000.0;37000.0;35196.46;35196.46
2024;683910012;MECIR;DIRAD;68 PORTO ALEGRE-RS;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;1817.97;1817.97;1817.97;1817.97
2024;763910011;MECIR;DIRAD;76 SAO PAULO-SP;393903106;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903106 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a aquisição de combustível para distribuição de numerário e com a aquisição de materiais para a manutenção de veículos de propriedade do Banco, destinados ao  transporte de numerário, tais como aparelho de ar-condicionado, baterias, calotas, filtros, limpadores de pára-brisas, lâmpadas, pneus e rádio.;50000.0;50000.0;23016.02;23016.02
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903182;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903182 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;23800.0;22760.0;20045.0;20045.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903209;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903209 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com condução e passagens realizadas com o serviço de distribuição de  numerário, inclusive aquelas relativas à participação de servidores do Departamento de Segurança.;357790.0;347494.9;327295.89;327295.89
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393903209;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903209 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com condução e passagens realizadas com o serviço de distribuição de  numerário, inclusive aquelas relativas à participação de servidores do Departamento de Segurança.;80309.0;80309.0;74136.88;74136.88
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903216;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903216 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com diárias de pessoal realizadas com o serviço de distribuição de numerário, inclusive aquelas relativas à participação de servidores do Departamento de Segurança.;211780.0;160995.0;151108.51;151108.51
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393903216;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903216 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com diárias de pessoal realizadas com o serviço de distribuição de numerário, inclusive aquelas relativas à participação de servidores do Departamento de Segurança.;49233.89;49233.89;47144.55;47144.55
2024;403910010;MECIR;DIRAD;40 BRASILIA-DF;393904026;"SELEÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393904026 - MANUTENÇÃO DE EQUIPAMENTOS;Despesa;Primário;2;Meio Circulante;5;Destruição de numerário;9;Registra as despesas com mão-de-obra utilizada para a manutenção de equipamentos  destinados à seleção de numerário, inclusive o material porventura necessário e a reposição de peças e acessórios, se fornecidos pelo executante do serviço, bem como as despesas com instalação do referido material, desde que não incluídas no preço de aquisição.;40217.14;40217.14;40217.14;40217.14
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902066;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902066 - SISTEMA DE ALARMES;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a prestação de serviços de locação, instalação, manutenção preventiva e corretiva, assistência técnica, monitoração remota, etc., de sistema de alarmes, bem como as despesas com a manutenção de sistemas de controle de acesso às instalações do Banco.;2088530.0;953084.34;946254.55;946254.55
2024;447910014;DESEG;DIRAD;44 BELO HORIZONTE-MG;393902066;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902066 - SISTEMA DE ALARMES;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a prestação de serviços de locação, instalação, manutenção preventiva e corretiva, assistência técnica, monitoração remota, etc., de sistema de alarmes, bem como as despesas com a manutenção de sistemas de controle de acesso às instalações do Banco.;60252.14;60252.14;38157.64;38157.64
2024;547910017;DESEG;DIRAD;54 FORTALEZA-CE;393902066;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902066 - SISTEMA DE ALARMES;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a prestação de serviços de locação, instalação, manutenção preventiva e corretiva, assistência técnica, monitoração remota, etc., de sistema de alarmes, bem como as despesas com a manutenção de sistemas de controle de acesso às instalações do Banco.;29062.0;26978.13;26976.79;26976.79
2024;717910012;DESEG;DIRAD;71 RIO DE JANEIRO-RJ;393902066;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902066 - SISTEMA DE ALARMES;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a prestação de serviços de locação, instalação, manutenção preventiva e corretiva, assistência técnica, monitoração remota, etc., de sistema de alarmes, bem como as despesas com a manutenção de sistemas de controle de acesso às instalações do Banco.;189796.94;189796.94;70199.64;70199.64
2024;767910017;DESEG;DIRAD;76 SAO PAULO-SP;393902066;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902066 - SISTEMA DE ALARMES;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a prestação de serviços de locação, instalação, manutenção preventiva e corretiva, assistência técnica, monitoração remota, etc., de sistema de alarmes, bem como as despesas com a manutenção de sistemas de controle de acesso às instalações do Banco.;85163.0;76754.88;76754.88;76754.88
2024;423910014;MECIR;DIRAD;42 BELEM-PA;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";399234.84;399234.84;256845.95;256845.95
2024;767910017;DESEG;DIRAD;76 SAO PAULO-SP;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;26579255.07;26575259.07;23126905.12;23126905.12
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;32218276.16;29522548.66;29522548.66;29522548.66
2024;427910010;DESEG;DIRAD;42 BELEM-PA;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;7102307.0;6690364.16;6690364.16;6690364.16
2024;447910014;DESEG;DIRAD;44 BELO HORIZONTE-MG;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;8914364.63;8776521.15;8584293.08;8584293.08
2024;507910019;DESEG;DIRAD;50 CURITIBA-PR;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;6440596.03;6440596.03;6440596.03;6440596.03
